"","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp"
"668","Leandro Da Cruz Silva",165,"Leandro Da Cruz Silva","Leandro Silva","NBB 4",16,"Minas",758.9499,0.111996852493162,0.0592924513199093,0.0527044011732527,0.118584902639819,0.196323894370366,0.0777389917305477,0.118584902639819,0.233216975191643,0.0606100613492406,0.0461163510265961,0.0144937103226445,0.873575449446663,0.751037716718851,0.397918228858058,0.0382106908506082,0.083009431847873,0.0263522005866263,0.0263522005866263,0.0461163510265961,0.0592924513199093,0.0527044011732527,0.111996852493162,0.396600618828726,0.0131761002933132,0.0131761002933132,0.0777389917305477,0.196323894370366,0.118584902639819,0.0461163510265961,0.0144937103226445,0.0606100613492406,0.121220122698481,0.0158113203519758,0.113314462522493,0.0685157215252285,0.113314462522493,0.113314462522493,0.0329402507332829,0.0197641504399698,"AlaPivo",5
"669","Leandro Mateus Barbosa",596,"Leandro Mateus Barbosa","Leandrinho","NBB 4",2,"Flamengo",198.1999,0.242179738738516,0.16649857038273,0.0756811683557863,0.332997140765459,0.11099904692182,0.0403632897897527,0.0706357571320672,0.121089869369258,0.151362336711573,0.121089869369258,0.0302724673423145,0.968718954954064,0.393542075450089,0.575176879503975,0.0100908224474382,0.0807265795795053,0.121089869369258,0.0252270561185954,0.121089869369258,0.16649857038273,0.0756811683557863,0.242179738738516,0.751766272334143,0,0,0.0403632897897527,0.11099904692182,0.0706357571320672,0.121089869369258,0.0302724673423145,0.151362336711573,0.0908174020269435,0.0100908224474382,0.060544934684629,0.121089869369258,0.060544934684629,0.060544934684629,0.0554995234609099,0.0504541122371908,"AlaArmador",2
"670","Leonardo Demétrio",823,"Leonardo Demétrio","Léo Demétrio","NBB 4",16,"Minas",5.05,0.198019801980198,0.198019801980198,0,0.396039603960396,0.198019801980198,0,0.198019801980198,0,0,0,0,0.99009900990099,0.99009900990099,0.396039603960396,0.396039603960396,0,0,0,0,0.198019801980198,0,0.198019801980198,0.594059405940594,0,0,0,0.198019801980198,0.198019801980198,0,0,0,0.396039603960396,0,0,0,0,0,0,0,"AlaPivo",5
"671","Leonardo Di Pacce Dos Santos",102,"Leonardo Di Pacce Dos Santos","Morro","NBB 4",18,"Pinheiros",611.06687,0.204560263592755,0.124372640264395,0.0801876233283601,0.248745280528791,0.00490944632622613,0.00163648210874204,0.00327296421748409,0.00490944632622613,0.114553747611943,0.076914659110876,0.037639088501067,0.538402613776132,0.44839609779532,0.330569385965893,0.0507309453710034,0.140737461351816,0.0343661242835829,0.0147283389786784,0.076914659110876,0.124372640264395,0.0801876233283601,0.204560263592755,0.523674274797454,0.0850970696545863,0.0850970696545863,0.00163648210874204,0.00490944632622613,0.00327296421748409,0.076914659110876,0.037639088501067,0.114553747611943,0.191468406722819,0.039275570609809,0.129282086590621,0.101461890742007,0.129282086590621,0.129282086590621,0.0507309453710034,0.0327296421748409,"Pivo",8
"672","Leonardo K, Waszkiewicz",782,"Leonardo K, Waszkiewicz","Leonardo","NBB 4",20,"Uberlândia",579.78313,0.169028719410998,0.0948630568122947,0.0741656625987031,0.189726113624589,0,0,0,0,0.110386102472488,0.0845143597054989,0.0258717427669895,0.448443541294484,0.353580484482189,0.274240473330088,0.0862391425566315,0.172478285113263,0.0310460913203873,0.0189726113624589,0.0845143597054989,0.0948630568122947,0.0741656625987031,0.169028719410998,0.45879223840128,0.079340011152101,0.079340011152101,0,0,0,0.0845143597054989,0.0258717427669895,0.110386102472488,0.258717427669895,0.0810647940032336,0.153505673750804,0.110386102472488,0.153505673750804,0.153505673750804,0.0413947884271831,0.0172478285113263,"Pivo",6
"673","Leonardo Simões Meindl",555,"Leonardo Simões Meindl","Léo Meindl","NBB 4",14,"Franca",73.0666,0.12317529486797,0.0547445754968754,0.0684307193710943,0.109489150993751,0.095803007119532,0.0273722877484377,0.0684307193710943,0.0821168632453132,0.0821168632453132,0.0273722877484377,0.0547445754968754,0.615876474339849,0.410584316226566,0.218978301987502,0.0410584316226566,0.0547445754968754,0.095803007119532,0,0.0273722877484377,0.0547445754968754,0.0684307193710943,0.12317529486797,0.35583974072969,0,0,0.0273722877484377,0.095803007119532,0.0684307193710943,0.0273722877484377,0.0547445754968754,0.0821168632453132,0.095803007119532,0,0.109489150993751,0.0684307193710943,0.109489150993751,0.109489150993751,0.0547445754968754,0.0547445754968754,"Ala",6
"674","Lucas Cipolini Alves",427,"Lucas Cipolini Alves","Cipolini","NBB 4",20,"Uberlândia",873.2997,0.300011553880071,0.196954149875467,0.103057404004605,0.393908299750933,0.00687049360030697,0,0.00687049360030697,0,0.132829542939268,0.108782815338194,0.0240467276010744,0.753464131500332,0.634375575761677,0.502691115089127,0.0561090310691736,0.144280365606446,0.0263368921345101,0.0160311517340496,0.108782815338194,0.196954149875467,0.103057404004605,0.300011553880071,0.745448555633307,0.128249213872397,0.128249213872397,0,0.00687049360030697,0.00687049360030697,0.108782815338194,0.0240467276010744,0.132829542939268,0.20038939667562,0.0206114808009209,0.0767205118700945,0.108782815338194,0.0767205118700945,0.0767205118700945,0.0561090310691736,0.0423680438685597,"Pivo",7
"675","Lucas Daniel Tischer",100,"Lucas Daniel Tischer","Tischer","NBB 4",3,"Brasília",579.8334,0.288013763953577,0.16556479844038,0.122448965513197,0.331129596880759,0.00172463331708729,0,0.00172463331708729,0,0.181086498294165,0.122448965513197,0.0586375327809678,0.762287926152581,0.639838960639384,0.453578562393957,0.0948548324398008,0.179361864977078,0.0103477999025237,0.0344926663417457,0.122448965513197,0.16556479844038,0.122448965513197,0.288013763953577,0.758838659518407,0.0758838659518407,0.0758838659518407,0,0.00172463331708729,0.00172463331708729,0.122448965513197,0.0586375327809678,0.181086498294165,0.274216697416879,0.0137970665366983,0.143144565318245,0.153492365220769,0.143144565318245,0.143144565318245,0.0689853326834915,0.0500143661955313,"Pivo",7
"676","Lucas Dias Silva",575,"Lucas Dias Silva","Lucas","NBB 4",18,"Pinheiros",8.33333,0.240000096000038,0.120000048000019,0.120000048000019,0.240000096000038,0.120000048000019,0.120000048000019,0,0.360000144000058,0.240000096000038,0.120000048000019,0.120000048000019,1.08000043200017,1.08000043200017,0.720000288000115,0.120000048000019,0,0,0.240000096000038,0.120000048000019,0.120000048000019,0.120000048000019,0.240000096000038,0.720000288000115,0,0,0.120000048000019,0.120000048000019,0,0.120000048000019,0.120000048000019,0.240000096000038,0.120000048000019,0,0.120000048000019,0.240000096000038,0.120000048000019,0.120000048000019,0,0,"Ala",6
"677","Lucas Fernandes Mariano",448,"Lucas Fernandes Mariano","Lucas","NBB 4",14,"Franca",137.59997,0.261627964017725,0.167151199233546,0.0944767647841784,0.334302398467093,0,0,0,0,0.0872093213392416,0.072674434449368,0.0145348868898736,0.610465249374691,0.610465249374691,0.406976832916461,0.0872093213392416,0.109011651674052,0.0218023303348104,0.0436046606696208,0.072674434449368,0.167151199233546,0.0944767647841784,0.261627964017725,0.588662919039881,0.0145348868898736,0.0145348868898736,0,0,0,0.072674434449368,0.0145348868898736,0.0872093213392416,0.196220973013294,0.0508721041145576,0.109011651674052,0.0654069910044312,0.109011651674052,0.109011651674052,0.0872093213392416,0.0654069910044312,"Pivo",6
"678","Lucas Miguel Avelino",451,"Lucas Miguel Avelino","Lucas Locke","NBB 4",13,"Bauru",109.95011,0.154615579738847,0.0818553069205661,0.0727602728182809,0.163710613841132,0.127330477431992,0.0545702046137107,0.0727602728182809,0.163710613841132,0.0818553069205661,0.0545702046137107,0.0272851023068554,0.773077898694235,0.773077898694235,0.381991432295975,0.0727602728182809,0.0727602728182809,0.0727602728182809,0.0363801364091405,0.0545702046137107,0.0818553069205661,0.0727602728182809,0.154615579738847,0.445656671011971,0,0,0.0545702046137107,0.127330477431992,0.0727602728182809,0.0545702046137107,0.0272851023068554,0.0818553069205661,0.145520545636562,0,0.0636652387159958,0.0818553069205661,0.0636652387159958,0.0636652387159958,0.0545702046137107,0.0454751705114256,"Armador",5
"679","Lucas Pinheiro Taets",434,"Lucas Pinheiro Taets","Taets","NBB 4",21,"Espírito Santo",58.0833,0.103299915810569,0.0344333052701895,0.0688666105403791,0.0688666105403791,0.0860832631754738,0.0172166526350948,0.0688666105403791,0.0516499579052843,0.0688666105403791,0.0344333052701895,0.0344333052701895,0.533716231687938,0.464849621147559,0.154949873715853,0,0.0516499579052843,0.0860832631754738,0.0516499579052843,0.0344333052701895,0.0344333052701895,0.0688666105403791,0.103299915810569,0.309899747431706,0,0,0.0172166526350948,0.0860832631754738,0.0688666105403791,0.0344333052701895,0.0344333052701895,0.0688666105403791,0.0516499579052843,0,0.103299915810569,0.0516499579052843,0.103299915810569,0.103299915810569,0.120516568445663,0.103299915810569,"Armador",3
"680","Luciano Agustin Gonzalez",763,"Luciano Agustin Gonzalez","Gonzalez","NBB 4",16,"Minas",784.6333,0.259994063468884,0.124899108921327,0.135094954547557,0.249798217842653,0.156761126503298,0.0522537088344326,0.104507417668865,0.156761126503298,0.16568249142625,0.142741838767231,0.0229406526590192,1.15595399787391,0.906155780031258,0.549301183113182,0.0127448070327884,0.0700964386803364,0.114703263295096,0.0395089018016442,0.142741838767231,0.124899108921327,0.135094954547557,0.259994063468884,0.797824920252556,0,0,0.0522537088344326,0.156761126503298,0.104507417668865,0.142741838767231,0.0229406526590192,0.16568249142625,0.0828412457131249,0.00254896140655769,0.0700964386803364,0.155486645800019,0.0700964386803364,0.0700964386803364,0.0943115720426345,0.0828412457131249,"Ala",1
"681","Luciano Silva Jardim Starling",357,"Luciano Silva Jardim Starling","Luciano Starling","NBB 4",16,"Minas",96.85,0.22715539494063,0.103252452245741,0.123902942694889,0.206504904491482,0.196179659266908,0.0206504904491482,0.175529168817759,0.0619514713474445,0.175529168817759,0.144553433144037,0.0309757356737223,1.21837893649974,1.21837893649974,0.413009808982963,0.0413009808982963,0.0619514713474445,0.0826019617965927,0.0413009808982963,0.144553433144037,0.103252452245741,0.123902942694889,0.22715539494063,0.826019617965927,0,0,0.0206504904491482,0.196179659266908,0.175529168817759,0.144553433144037,0.0309757356737223,0.175529168817759,0.103252452245741,0,0.103252452245741,0.113577697470315,0.103252452245741,0.103252452245741,0.0619514713474445,0.0516262261228704,"Armador",1
"682","Luis Felipe Gruber",394,"Luis Felipe Gruber","Gruber","NBB 4",20,"Uberlândia",640.98327,0.265217530560509,0.137289074643087,0.127928455917422,0.274578149286174,0.124808249675534,0.0499232998702135,0.0748849498053202,0.14976989961064,0.0951662903775944,0.0748849498053202,0.0202813405722742,1.00002610052521,0.795652591681527,0.499232998702135,0.0405626811445484,0.126368352796478,0.0514834029911576,0.0280818561769951,0.0748849498053202,0.137289074643087,0.127928455917422,0.265217530560509,0.647442795191831,0.0436828873864368,0.0436828873864368,0.0499232998702135,0.124808249675534,0.0748849498053202,0.0748849498053202,0.0202813405722742,0.0951662903775944,0.166931033941026,0.0327621655398276,0.138849177764031,0.0842455685309852,0.138849177764031,0.138849177764031,0.0686445373215435,0.0592839185958785,"AlaPivo",7
"683","Luis Fernando Lima dos Santos",314,"Luis Fernando Lima dos Santos","Luís Fernando","NBB 4",10,"Araraquara",69.9167,0.228843752637067,0.12872461085835,0.100119141778717,0.2574492217167,0.0143027345398167,0,0.0143027345398167,0,0.0858164072389,0.04290820361945,0.04290820361945,0.586412116132483,0.586412116132483,0.30035742533615,0.0858164072389,0.114421876318533,0.0143027345398167,0.0286054690796333,0.04290820361945,0.12872461085835,0.100119141778717,0.228843752637067,0.500595708893583,0.0572109381592667,0.0572109381592667,0,0.0143027345398167,0.0143027345398167,0.04290820361945,0.04290820361945,0.0858164072389,0.200238283557433,0,0.157330079937983,0.04290820361945,0.157330079937983,0.157330079937983,0.04290820361945,0.04290820361945,"Ala",2
"684","Luis Fernando da Silva",138,"Luis Fernando da Silva","Luisinho","NBB 4",10,"Araraquara",854.3669,0.218875520575528,0.105341159635281,0.113534360940247,0.210682319270562,0.128750306220899,0.0444773785126741,0.0842729277082247,0.133432135538022,0.0936365863424719,0.0842729277082247,0.00936365863424718,0.917638546156224,0.774842751983955,0.428387382516809,0.0140454879513708,0.0561819518054831,0.0491592078297977,0.0327728052198651,0.0842729277082247,0.105341159635281,0.113534360940247,0.218875520575528,0.58639912196973,0,0,0.0444773785126741,0.128750306220899,0.0842729277082247,0.0842729277082247,0.00936365863424718,0.0936365863424719,0.0702274397568539,0.0011704573292809,0.0760797264032584,0.0737388117446966,0.0760797264032584,0.0760797264032584,0.0608637811226067,0.0433069211833932,"AlaArmador",5
"685","Luiz Felipe Campos Lemes",155,"Luiz Felipe Campos Lemes","Luiz Felipe","NBB 4",1,"Joinville",1085.9001,0.155631259265931,0.0791969721708286,0.076434287095102,0.158393944341657,0.122479038357212,0.0340731159339611,0.0884059224232505,0.102219347801883,0.0745924970446176,0.0635417567417113,0.0110507403029063,0.753292130648114,0.658439943048168,0.324155048885252,0.0138134253786329,0.0432820661863831,0.0699880219184067,0.023943270656297,0.0635417567417113,0.0791969721708286,0.076434287095102,0.155631259265931,0.461368407646339,0,0,0.0340731159339611,0.122479038357212,0.0884059224232505,0.0635417567417113,0.0110507403029063,0.0745924970446176,0.057095491565016,0.00184179005048439,0.0957730826251881,0.0497283313630784,0.0957730826251881,0.0957730826251881,0.0451238562368675,0.0423611711611409,"AlaArmador",6
"686","Luiz Felipe Elizeu Mendes Ribeiro",273,"Luiz Felipe Elizeu Mendes Ribeiro","Felipe","NBB 4",17,"Paulistano",766.6833,0.198256568259671,0.103041242713908,0.0952153255457631,0.206082485427816,0.0886937279056424,0.0273907100885072,0.0613030178171352,0.0821721302655216,0.163039941003019,0.135649230914512,0.0273907100885072,0.825634261239289,0.656072722596149,0.42390384660785,0.0756505326254008,0.160431301946971,0.0391295858407246,0.0639116568731835,0.135649230914512,0.103041242713908,0.0952153255457631,0.198256568259671,0.661290000708245,0.0365209467846763,0.0365209467846763,0.0273907100885072,0.0886937279056424,0.0613030178171352,0.135649230914512,0.0273907100885072,0.163039941003019,0.236081834572372,0.0208691124483864,0.119997396578222,0.117388757522174,0.119997396578222,0.119997396578222,0.059998698289111,0.043042544424797,"AlaPivo",9
"687","Luiz Henrique Silva Vieira",634,"Luiz Henrique Silva Vieira","Luiz Henrique","NBB 4",17,"Paulistano",6.51667,0,0,0,0,0.153452606929613,0,0.153452606929613,0,0,0,0,0.460357820788838,0.460357820788838,0,0,0,0,0,0,0,0,0,0.153452606929613,0,0,0,0.153452606929613,0.153452606929613,0,0,0,0,0,0.153452606929613,0,0.153452606929613,0.153452606929613,0,0,"AlaArmador",1
"688","Magen Pharez McNeil",66,"Magen Pharez McNeil","McNeil","NBB 4",21,"Espírito Santo",688.9666,0.204654333025723,0.0928927469052927,0.11176158612043,0.185785493810585,0.110310136950035,0.0420920259414607,0.0682181110085743,0.126276077824382,0.0885383993941071,0.0667666618381791,0.021771737555928,0.828777476295658,0.725724585197599,0.378828233473147,0.0798297043717359,0.0899898485645023,0.0188688392151376,0.0319318817486944,0.0667666618381791,0.0928927469052927,0.11176158612043,0.204654333025723,0.521070252171876,0.0029028983407904,0.0029028983407904,0.0420920259414607,0.110310136950035,0.0682181110085743,0.0667666618381791,0.021771737555928,0.0885383993941071,0.169819552936238,0.0101601441927664,0.0914412977348975,0.0870869502237119,0.0914412977348975,0.0914412977348975,0.0696695601789695,0.0508007209638319,"Ala",2
"689","Manuil Egídio Leal De Souza",59,"Manuil Egídio Leal De Souza","Manuil","NBB 4",21,"Espírito Santo",656.9333,0.258778174283447,0.117211290704855,0.141566883578592,0.234422581409711,0.0395778384198213,0.0106555718822596,0.0289222665375617,0.0319667156467787,0.0669778804027745,0.0517556348566894,0.0152222455460851,0.703267744229133,0.607367597288796,0.318144931913179,0.0669778804027745,0.0928556978311192,0.0274000419829532,0.0137000209914766,0.0517556348566894,0.117211290704855,0.141566883578592,0.258778174283447,0.523645246785328,0.00304444910921702,0.00304444910921702,0.0106555718822596,0.0395778384198213,0.0289222665375617,0.0517556348566894,0.0152222455460851,0.0669778804027745,0.159833578233894,0.0106555718822596,0.1430891081332,0.0913334732765107,0.1430891081332,0.1430891081332,0.0517556348566894,0.0365333893106043,"Pivo",3
"690","Marcellus Sarmento Câmara da Silva",268,"Marcellus Sarmento Câmara da Silva","Marcellus","NBB 4",29,"Tijuca",575.53309,0.225877542505853,0.125101408157088,0.100776134348765,0.250202816314176,0.0695007823094933,0.015637676019636,0.0538631062898573,0.046913028058908,0.187652112235632,0.1303139668303,0.057338145405332,0.847909544175818,0.759296046731214,0.427429811203384,0.0191127151351107,0.067763262751756,0.0816634192136546,0.0608131845208066,0.1303139668303,0.125101408157088,0.100776134348765,0.225877542505853,0.72280813601873,0.0139001564618987,0.0139001564618987,0.015637676019636,0.0695007823094933,0.0538631062898573,0.1303139668303,0.057338145405332,0.187652112235632,0.0868759778868666,0.00347503911547467,0.139001564618987,0.168539397100521,0.139001564618987,0.139001564618987,0.0868759778868666,0.0764508605404426,"Ala",4
"691","Marcelo Magalhães Machado",193,"Marcelo Magalhães Machado","Marcelinho","NBB 4",2,"Flamengo",1090.5332,0.21549091765386,0.107286967512773,0.108203950141087,0.214573935025545,0.24758530964486,0.0889473149464867,0.158637994698373,0.26684194483946,0.143966272645345,0.122875672194116,0.0210906004512288,1.31770403688764,1.19482836469353,0.604291552059121,0.0201736178229145,0.0907812802031153,0.109120932769401,0.0421812009024576,0.122875672194116,0.107286967512773,0.108203950141087,0.21549091765386,0.748257824704466,0.00550189576988578,0.00550189576988578,0.0889473149464867,0.24758530964486,0.158637994698373,0.122875672194116,0.0210906004512288,0.143966272645345,0.11095489802603,0.00275094788494289,0.0825284365482867,0.134796446362202,0.0825284365482867,0.0825284365482867,0.0522680098139149,0.049517061928972,"Ala",9
"692","Marcos Martins da Rosa",52,"Marcos Martins da Rosa","Marcão","NBB 4",21,"Espírito Santo",478.2166,0.142194980266264,0.0418220530194895,0.100372927246775,0.083644106038979,0.133830569662366,0.0460042583214384,0.0878263113409279,0.138012774964315,0.0690063874821577,0.0501864636233874,0.0188199238587703,0.754888057001785,0.646150719151113,0.271843344626682,0.0209110265097447,0.142194980266264,0.039730950368515,0.0104555132548724,0.0501864636233874,0.0418220530194895,0.100372927246775,0.142194980266264,0.391036195732227,0.00418220530194895,0.00418220530194895,0.0460042583214384,0.133830569662366,0.0878263113409279,0.0501864636233874,0.0188199238587703,0.0690063874821577,0.163106006776009,0.0313665397646171,0.0961907219448258,0.0648241821802087,0.0961907219448258,0.0961907219448258,0.0669152848311832,0.0564597715763108,"Pivo",2
"693","Marcos Sather Garcia Hubner",787,"Marcos Sather Garcia Hubner","Hubner","NBB 4",29,"Tijuca",180.21663,0.19421071185273,0.0943309171856116,0.0998797946671181,0.188661834371223,0.116526427111638,0.0277443874075328,0.088782039704105,0.0832331622225984,0.0721354072595853,0.0443910198520525,0.0277443874075328,0.810136112299958,0.543789993187643,0.316286016445874,0.0832331622225984,0.138721937037664,0.0443910198520525,0.0221955099260262,0.0443910198520525,0.0943309171856116,0.0998797946671181,0.19421071185273,0.493850095854084,0.0110977549630131,0.0110977549630131,0.0277443874075328,0.116526427111638,0.088782039704105,0.0443910198520525,0.0277443874075328,0.0721354072595853,0.221955099260262,0.0665865297780787,0.0998797946671181,0.0832331622225984,0.0998797946671181,0.0998797946671181,0.0610376522965722,0.0610376522965722,"Pivo",1
"694","Marcus Vinícius Vieira de Sousa",367,"Marcus Vinícius Vieira de Sousa","Marquinhos","NBB 4",18,"Pinheiros",1232.2666,0.193951536136742,0.10387362604813,0.0900779100886123,0.207747252096259,0.15256438825819,0.0624864781695779,0.0900779100886123,0.187459434508734,0.182590358287728,0.139580185002174,0.0430101732855536,1.02818659533578,0.880491283298598,0.534786871607167,0.0186647921805233,0.102250600641128,0.0900779100886123,0.0357065589540445,0.139580185002174,0.10387362604813,0.0900779100886123,0.193951536136742,0.710073615563385,0.0373295843610465,0.0373295843610465,0.0624864781695779,0.15256438825819,0.0900779100886123,0.139580185002174,0.0430101732855536,0.182590358287728,0.120915392821651,0.00568058892450708,0.065732528983582,0.156621951775695,0.065732528983582,0.065732528983582,0.068978579797586,0.0527483257275658,"Ala",8
"695","Mark Antonio Borders",825,"Mark Antonio Borders","Mark Borders","NBB 4",16,"Minas",791.2667,0.188305662300714,0.0909933401721569,0.0973123221285567,0.181986680344314,0.112477878823916,0.0404414845209586,0.0720363943029576,0.121324453562876,0.122588249954156,0.108686489650076,0.0139017603040795,0.836633211027332,0.727946721377255,0.411997623557266,0.0214845386517593,0.0796191726506373,0.139017603040795,0.0568708376075981,0.108686489650076,0.0909933401721569,0.0973123221285567,0.188305662300714,0.58261013638006,0,0,0.0404414845209586,0.112477878823916,0.0720363943029576,0.108686489650076,0.0139017603040795,0.122588249954156,0.101103711302397,0.00252759278255991,0.0695088015203976,0.0947847293459968,0.0695088015203976,0.0695088015203976,0.088465747389597,0.0720363943029576,"Armador",4
"696","Matheus Dalla Barba",412,"Matheus Dalla Barba","Matheus Dalla","NBB 4",21,"Espírito Santo",785.9001,0.143784178167174,0.072528302261318,0.0712558759058562,0.145056604522636,0.1628705734991,0.0687110231949328,0.0941595503041672,0.206133069584798,0.0877974185268586,0.0776180076831648,0.0101794108436937,0.863977495358507,0.752003976077876,0.428807681790599,0.0216312480428492,0.113245945636093,0.0445349224411602,0.0203588216873875,0.0776180076831648,0.072528302261318,0.0712558759058562,0.143784178167174,0.475887456942683,0,0,0.0687110231949328,0.1628705734991,0.0941595503041672,0.0776180076831648,0.0101794108436937,0.0877974185268586,0.134877193678942,0,0.0827077131050117,0.0661661704840094,0.0827077131050117,0.0827077131050117,0.0598040387067008,0.0559867596403156,"Ala",6
"697","Matheus dos Prazeres Costa",30,"Matheus dos Prazeres Costa","Matheus","NBB 4",19,"São José",500.5664,0.105880059069086,0.0499434240891917,0.0559366349798948,0.0998868481783835,0.143837061376872,0.0319637914170827,0.11187326995979,0.0958913742512482,0.0439502131984887,0.029966054453515,0.0139841587449737,0.687221515467278,0.647266776195925,0.225744276883147,0.0159818957085414,0.0519411610527594,0.0879004263969775,0.0419524762349211,0.029966054453515,0.0499434240891917,0.0559366349798948,0.105880059069086,0.341613020770072,0,0,0.0319637914170827,0.143837061376872,0.11187326995979,0.029966054453515,0.0139841587449737,0.0439502131984887,0.0679230567613008,0.00199773696356767,0.103882322105519,0.0419524762349211,0.103882322105519,0.103882322105519,0.0519411610527594,0.0479456871256241,"Armador",8
"698","Maxwell Dias Ribeiro",629,"Maxwell Dias Ribeiro","Maxwell","NBB 4",1,"Joinville",92.75003,0.140161679732071,0.107816676716978,0.0323450030150934,0.215633353433956,0.0323450030150934,0,0.0323450030150934,0,0.0646900060301867,0.0431266706867912,0.0215633353433956,0.442048374539609,0.409703371524516,0.258760024120747,0.0539083383584889,0.0646900060301867,0.0323450030150934,0,0.0431266706867912,0.107816676716978,0.0323450030150934,0.140161679732071,0.38814003618112,0.0862533413735823,0.0862533413735823,0,0.0323450030150934,0.0323450030150934,0.0431266706867912,0.0215633353433956,0.0646900060301867,0.118598344388676,0,0.0970350090452801,0.0754716737018845,0.0970350090452801,0.0970350090452801,0.0754716737018845,0.0539083383584889,"AlaPivo",4
"699","Murilo Becker da Rosa",187,"Murilo Becker da Rosa","Murilo","NBB 4",19,"São José",1155.4166,0.338406077946258,0.194734955339918,0.14367112260634,0.389469910679836,0.0623151857087738,0.0259646607119891,0.0363505249967847,0.0778939821359672,0.219834127361507,0.175694204151126,0.0441399232103814,1.08359184038034,0.935593274322006,0.643058096966929,0.113379018442352,0.196465932720717,0.0450054119007811,0.0398124797583832,0.175694204151126,0.194734955339918,0.14367112260634,0.338406077946258,0.965019889795594,0.0346195476159854,0.0346195476159854,0.0259646607119891,0.0623151857087738,0.0363505249967847,0.175694204151126,0.0441399232103814,0.219834127361507,0.30984495116307,0.038081502377584,0.108186086299954,0.177425181531925,0.108186086299954,0.108186086299954,0.0900108238015621,0.0752975160647683,"Pivo",9
"700","Márcio Santos Cipriano",34,"Márcio Santos Cipriano","Cipriano","NBB 4",3,"Brasília",651.00017,0.198156630281679,0.0983102661862592,0.0998463640954195,0.196620532372518,0.046082937274809,0.0107526853641221,0.0353302519106869,0.0322580560923663,0.0721966017305341,0.0568356226389311,0.015360979091603,0.606758674118318,0.486943037203815,0.285714211103816,0.076804895458015,0.182795651190076,0.0368663498198472,0.0506912310022899,0.0568356226389311,0.0983102661862592,0.0998463640954195,0.198156630281679,0.46082937274809,0.0030721958183206,0.0030721958183206,0.0107526853641221,0.046082937274809,0.0353302519106869,0.0568356226389311,0.015360979091603,0.0721966017305341,0.259600546648091,0.0215053707282442,0.15514588882519,0.0737326996396944,0.15514588882519,0.15514588882519,0.0706605038213738,0.0445468393656487,"AlaPivo",6
"701","Márcio da Silva Dornelles",445,"Márcio da Silva Dornelles","Márcio","NBB 4",14,"Franca",827.7166,0.21263316453965,0.105108439289486,0.107524725250164,0.210216878578973,0.109941011210842,0.0422850043118623,0.0676560068989797,0.126855012935587,0.130479441876604,0.105108439289486,0.0253710025871174,0.88556880458843,0.769587078475894,0.442180330804046,0.0265791455674563,0.0833618656433857,0.0459094332528791,0.0362442894101677,0.105108439289486,0.105108439289486,0.107524725250164,0.21263316453965,0.620985491894206,0,0,0.0422850043118623,0.109941011210842,0.0676560068989797,0.105108439289486,0.0253710025871174,0.130479441876604,0.109941011210842,0.00483257192135569,0.118398012073214,0.136520156778298,0.118398012073214,0.118398012073214,0.0386605753708455,0.031411717488812,"Ala",9
"702","Nathan Wilbarte Thomas",804,"Nathan Wilbarte Thomas","Nate","NBB 4",13,"Bauru",117.53333,0.161656272310161,0.0680657988674361,0.0935904734427247,0.136131597734872,0.017016449716859,0,0.017016449716859,0,0.0680657988674361,0.0425411242921476,0.0255246745752886,0.442427692638335,0.289279645186604,0.17867272202702,0.0680657988674361,0.0935904734427247,0.0340328994337181,0.0340328994337181,0.0425411242921476,0.0680657988674361,0.0935904734427247,0.161656272310161,0.35734544405404,0.0510493491505771,0.0510493491505771,0,0.017016449716859,0.017016449716859,0.0425411242921476,0.0255246745752886,0.0680657988674361,0.161656272310161,0.0340328994337181,0.136131597734872,0.0425411242921476,0.136131597734872,0.136131597734872,0.0425411242921476,0.0425411242921476,"Ala",1
"703","Olintho Pereira Abrão Silva",715,"Olintho Pereira Abrão Silva","Dida","NBB 4",20,"Uberlândia",6.8,0.147058823529412,0,0.147058823529412,0,0,0,0,0,0.294117647058824,0.147058823529412,0.147058823529412,0.588235294117647,0.588235294117647,0.147058823529412,0,0,0,0,0.147058823529412,0,0.147058823529412,0.147058823529412,0.588235294117647,0,0,0,0,0,0.147058823529412,0.147058823529412,0.294117647058824,0,0,0.147058823529412,0.147058823529412,0.147058823529412,0.147058823529412,0,0,"Ala",3
