"","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","X","jogador","id_jogador","Temporada","id_equipe","equipe","jogador_apelido","played_minutes","total_points","lost_points","tried_points","two_points","lost_two_points","tried_two_points","three_points","lost_three_points","free_throw_points","lost_free_throw_points","tried_free_throw_points","tried_three_points","dunk_points","tried_dunk_points","wrong_throws","correct_two_points_throws","two_points_throws_total","wrong_two_points_throws","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","offensive_rebounds","defensive_rebounds","total_assists","steals","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","total_of_violations","efficiency","plus_minus","altura","posicao"
"756","Pivo",0.0107172395523829,0.0130812029377615,0.0328120543235944,0.0124365862243483,0.930952916961913,853,"Adriano de Abreu  Machado",848,"NBB 5",53,"Basq, Cearense","Adriano",197.0666666668,0.44654939106871,0.639377537212017,0.624154262516492,0.365358592692581,0.162381596752258,0.720568335588146,0.304465493910484,0,0.0811907983761291,0.0152232746955242,0.106562922868669,0,0.0304465493910484,0.0304465493910484,0.202976995940323,0.18267929634629,0.360284167794073,0.177604871447782,0,0,0,0.0811907983761291,0.0253721244925403,0.106562922868669,0.243572395128387,0.0659675236806049,0.177604871447782,0.0304465493910484,0.0405953991880645,0.0202976995940323,0.28924221921496,0.106562922868669,0.284167794316452,0.152232746955242,0.0811907983761291,0.0202976995940323,0.0202976995940323,102,70,1.91,"Pivo"
"757","Pivo",0.0271020543770512,0.0145078071395086,0.0446713624504436,0.0141561251872601,0.899562650845737,854,"Adyb Natan Milhomem Fernandes",533,"NBB 5",23,"L, Sorocabana","Adyb",160.6667033,0.199170079068897,0.541493652468563,0.199170079068897,0.161825689243479,0,0.373443898254182,0.242738533865218,0,0.0373443898254182,0,0.0746887796508363,0.0933609745635454,0.0497925197672242,0.0497925197672242,0.174273819185285,0.0809128446217394,0.186721949127091,0.105809104505351,0,0.0311203248545151,0.0311203248545151,0.0373443898254182,0.0373443898254182,0.0746887796508363,0.180497884156188,0.118257234447158,0.0622406497090303,0.0248962598836121,0.0311203248545151,0.0124481299418061,0.168049754214382,0.0622406497090303,0.168049754214382,0.168049754214382,0.0435684547963212,0,0.0186721949127091,46,0,2.03,"Pivo"
"758","AlaPivo",0.0635500390161039,0.00257691388953231,0.855438713481348,0.00250966044470905,0.0759246731683071,855,"Alessandro Magno Rocha Dos Santos",174,"NBB 5",21,"Espírito Santo","Casé",852.8000333333,0.345919311056951,0.610928681561598,0.404549702761519,0.175891175113704,0.0304878036863753,0.333020624881946,0.182926822118252,0.0246247645159185,0.075046901381847,0.00351782350227408,0.0926360188932174,0.277908056679652,0.0281425880181926,0.0281425880181926,0.157129449768242,0.087945587556852,0.166510312440973,0.0785647248841211,0.0316604115204667,0.0926360188932174,0.0609756073727507,0.075046901381847,0.0175891175113704,0.0926360188932174,0.200515939629622,0.0410412741931976,0.159474665436425,0.0492495290318371,0.0504221368659285,0.00938086267273087,0.139540332256872,0.0809099405523038,0.13836772442278,0.117260783409136,0.0832551562204865,0.0105534705068222,0.0211069410136445,380,-31,2.03,"AlaPivo"
"759","Pivo",0.0125451006665598,0.0111866199560471,0.0405257040194565,0.0110229242521795,0.924719651105757,856,"Alex Donizete Passilongo",444,"NBB 5",55,"Suzano","Alex Passilongo",179.0999,0.307091182072128,0.692351028671708,0.351758990373529,0.256839897733053,0.0446678083014005,0.658850172445657,0.335008562260504,0,0.0502512843390756,0,0.0725851884897758,0,0.0111669520753501,0.0111669520753501,0.223339041507003,0.128419948866526,0.329425086222829,0.201005137356302,0,0,0,0.0502512843390756,0.0223339041507003,0.0725851884897758,0.167504281130252,0.0614182364144257,0.106086044715826,0.0167504281130252,0.0167504281130252,0.0223339041507003,0.128419948866526,0.0725851884897758,0.128419948866526,0.106086044715826,0.0725851884897758,0.0167504281130252,0.0223339041507003,49,-23,2.12,"Pivo"
"760","Ala",0.704979369444613,0.0657305328584999,0.139212805999435,0.0675983315209605,0.0224789601764919,857,"Alex Ribeiro Garcia",481,"NBB 5",3,"Brasília","Alex",1056.2832666665,0.435489242816184,0.871925201377622,0.533947680322452,0.183662854579,0.0227211778860618,0.302949038480824,0.24993295674668,0.0710036808939431,0.0956182902705101,0.00473357872626287,0.12496647837334,0.519746944143664,0.0113605889430309,0.0113605889430309,0.210170895446072,0.0918314272894998,0.151474519240412,0.0596430919509122,0.0520693659888916,0.173248981381221,0.12117961539233,0.0956182902705101,0.0293481881028298,0.12496647837334,0.145794224768897,0.031241619593335,0.114552605175562,0.111712457939804,0.0482825030078813,0.0170408834145463,0.0870978485632369,0.117392752411319,0.0833109855822266,0.0634299549319225,0.0530160817341442,0.0104138731977783,0.0037868629810103,552,-22,1.9,"Ala"
"761","Armador",0.0161488050808174,0.0571429683113722,0.00202659886504214,0.923066512792811,0.00161511494995725,859,"Alexandre Henrique Santos Pinheiro",58,"NBB 5",21,"Espírito Santo","Xande",1110.2499,0.358477852598771,0.695338950266962,0.439540683588443,0.142310303292979,0.0270209436632239,0.295428984051248,0.197252888741535,0.0513397929601255,0.105381680286573,0.00270209436632239,0.125197038972938,0.332357607057654,0,0,0.170231945078311,0.0711551516464897,0.147714492025624,0.0765593403791345,0.036928623006406,0.110785869019218,0.0738572460128121,0.105381680286573,0.0198153586863642,0.125197038972938,0.145913095781409,0.0243188492969015,0.121594246484508,0.167529850711988,0.0459356042274807,0.00540418873264479,0.0747579441349195,0.133303322071905,0.0747579441349195,0.0648502647917374,0.0819635291117792,0.0198153586863642,0.0126097737095045,554,-41,1.85,"Armador"
"762","Ala",0.695129910642397,0.0391449085821104,0.189925722571151,0.0312188282568753,0.0445806299474658,861,"Alexandro da Silva de Oliveira",147,"NBB 5",17,"Paulistano","Alex",1110.5998999999,0.407887665035843,0.829281544145721,0.561858505479837,0.187286168493279,0.0576265133825474,0.406987250764241,0.267423038665884,0.0810372844442072,0.0558256848393428,0.0153070426172391,0.112551783950288,0.453808792887561,0.0360165708640921,0.0360165708640921,0.262920967307872,0.0936430842466395,0.20349362538212,0.109850541135481,0.0549252705677405,0.151269597629187,0.0963443270614464,0.0558256848393428,0.0567260991109451,0.112551783950288,0.161174154616812,0.0711327274565819,0.0900414271602303,0.0513236134813312,0.0306140852344783,0.00720331417281842,0.117954269579902,0.110750955407083,0.116153441036697,0.0810372844442072,0.0540248562961382,0.0126057998024322,0.0153070426172391,437,58,1.91,"Ala"
"763","AlaArmador",0.0777898757538198,0.813916512412447,0.00657125744496131,0.0978844047005564,0.00383794968821585,862,"Allens Jemmott Duquese",1040,"NBB 5",21,"Espírito Santo","Jemmott",662.0832666667,0.353429865669446,0.706859731338893,0.447073676231436,0.18728762112398,0.057394593570252,0.398741386909119,0.23108875832233,0.0362492169917381,0.0800503541900883,0,0.101195730768602,0.276400279562003,0,0,0.190308389206625,0.0936438105619901,0.199370693454559,0.105726882892569,0.028697296785126,0.0921334265206676,0.0634361297355416,0.0800503541900883,0.0211453765785139,0.101195730768602,0.0649465137768641,0.0332284489090932,0.0317180648677708,0.0513530574049623,0.0211453765785139,0,0.0724984339834762,0.0740088180247986,0.0724984339834762,0.0634361297355416,0.0558842095289296,0.00906230424793452,0.0105726882892569,183,-41,1.94,"AlaArmador"
"764","Ala",0.623471491433734,0.0300772185401807,0.266834980428571,0.0270415691476314,0.0525747404498828,863,"Alvaro Calvo Masa",824,"NBB 5",19,"São José","Calvo",557.9998366668,0.410394385360266,0.858423190338722,0.537634565974147,0.150537678472761,0.0250896130787935,0.333333430903971,0.209677480729917,0.0967742218753465,0.109319028414743,0.00537634565974147,0.129032295833795,0.494623800696215,0,0,0.225806517709142,0.0752688392363806,0.166666715451986,0.091397876215605,0.0501792261575871,0.164874600232072,0.114695374074485,0.109319028414743,0.0197132674190521,0.129032295833795,0.18279575243121,0.0483871109376732,0.134408641493537,0.0430107652779318,0.030465958738535,0.00896057609956912,0.0985663370952603,0.0967742218753465,0.0985663370952603,0.0752688392363806,0.0573476870372424,0.00896057609956912,0.00896057609956912,230,-20,2.02,"Ala"
"765","Pivo",0.196074588708259,0.0281822140296628,0.242479145509291,0.0284253645888892,0.504838687163898,864,"Alírio Alves de Souza",284,"NBB 5",3,"Brasília","Alírio",539.9834233334,0.277786305131419,0.488903897031297,0.337047383559455,0.137041243864833,0.0185190870087613,0.266674852926162,0.188894687489365,0.0388900827183987,0.029630539214018,0.00185190870087613,0.0407419914192748,0.255563400720905,0.00370381740175225,0.00370381740175225,0.1240778829587,0.0685206219324167,0.133337426463081,0.0648168045306644,0.0370381740175225,0.0851878002403018,0.0481496262227793,0.029630539214018,0.0111114522052568,0.0407419914192748,0.192598504891117,0.0425939001201509,0.150004604770966,0.0370381740175225,0.0370381740175225,0.0425939001201509,0.168523691779728,0.0555572610262838,0.164819874377975,0.137041243864833,0.0407419914192748,0.00555572610262838,0.014815269607009,237,12,2.1,"Pivo"
"766","AlaPivo",0.226953955208051,0.00948556857513698,0.605923210625889,0.00855120077080092,0.149086064820122,865,"Anderson Eurípedes Ferreira",81,"NBB 5",13,"Bauru","Mosso",328.1833933333,0.472296902124427,0.920217189945658,0.78005165770228,0.182824607273972,0.0792239964853878,0.329084293093149,0.210248298365068,0.210248298365068,0.097506457212785,0.0182824607273972,0.121883071515981,0.621603664731504,0.0121883071515981,0.0121883071515981,0.240719066244063,0.0914123036369859,0.164542146546575,0.0731298429095888,0.0639886125458902,0.207201221577168,0.143212609031278,0.097506457212785,0.0243766143031963,0.121883071515981,0.170636300122374,0.0548473821821916,0.115788917940182,0.0274236910910958,0.0121883071515981,0.0121883071515981,0.152353839394977,0.0883652268490864,0.152353839394977,0.115788917940182,0.0578944589700911,0.00914123036369859,0.00609415357579906,133,-32,2.05,"AlaPivo"
"767","Armador",0.0517134418488424,0.409079625313028,0.0052936460881568,0.530405110368708,0.0035081763812651,866,"Andre Bennett Laws",796,"NBB 5",19,"São José","Laws",1506.8831666667,0.301947762152312,0.416090652460439,0.394854765891485,0.175196064193869,0.0544169593329442,0.291993440323115,0.197095572218103,0.0298629654875913,0.0670257669832605,0.00862707891863749,0.0862707891863749,0.161260013632993,0.00132724291055961,0.00132724291055961,0.111488404487008,0.0875980320969345,0.145996720161558,0.058398688064623,0.0199086436583942,0.0537533378776644,0.0338446942192702,0.0670257669832605,0.0192450222031144,0.0862707891863749,0.0915797608286134,0.0185814007478346,0.0729983600807788,0.0955614895602922,0.0351719371298298,0.00199086436583942,0.0444626375037471,0.0836163033652557,0.0418081516826279,0.0258812367559125,0.0491079876907057,0.013936050560876,0.00796345746335769,572,-21,1.86,"AlaArmador"
"768","Ala",0.814163178657313,0.0388853287511148,0.0756268740499117,0.0281305188343441,0.0431940997073161,867,"Andre Luiz Marques Ferreira Dos Santos",320,"NBB 5",52,"Palmeiras","Mudo",112.233267,0.320760510339595,0.837541332553386,0.320760510339595,0.106920170113198,0,0.249480396930796,0.160380255169797,0,0.0267300425282996,0,0.0267300425282996,0.561330893094291,0,0,0.196020311874197,0.0534600850565991,0.124740198465398,0.0712801134087988,0.062370099232699,0.187110297698097,0.124740198465398,0.0267300425282996,0,0.0267300425282996,0.0891001417609985,0.0356400567043994,0.0534600850565991,0.0267300425282996,0.0267300425282996,0,0.294030467811295,0.0356400567043994,0.294030467811295,0.294030467811295,0.062370099232699,0,0.0178200283521997,25,0,1.98,"Ala"
"769","Armador",0.352252676790739,0.192620140467099,0.0823000242049324,0.360852288856135,0.011974869681094,868,"André Luiz Bresolin Góes",57,"NBB 5",53,"Basq, Cearense","André",995.3167033333,0.473216211907857,0.811801909175261,0.651049055873229,0.231082226621671,0.0663105519870882,0.466183274575893,0.26222809194894,0.105494059979458,0.0914281853155307,0.0060282319988262,0.109512881312009,0.424990355917247,0,0,0.22706340528912,0.115541113310835,0.233091637287946,0.117550523977111,0.050235266656885,0.141663451972416,0.0914281853155307,0.0914281853155307,0.0180846959964786,0.109512881312009,0.109512881312009,0.0170799906633409,0.0924328906486684,0.127597577308488,0.0411929186586457,0.0050235266656885,0.0934375959818061,0.108508175978872,0.0924328906486684,0.0643011413208128,0.0683199626533636,0.0190894013296163,0.0090423479982393,479,62,1.95,"Ala"
"770","Armador",0.151273901237418,0.404747540507606,0.0103332050607732,0.427400321546783,0.00624503164741926,869,"André Luiz Brugger De Mello Rodrigues",241,"NBB 5",17,"Paulistano","André",877.9499366999,0.463579963944027,0.731248984894509,0.659490906937571,0.145794190134731,0.0774531635090757,0.323480859361434,0.222108336533379,0.105928591269765,0.082009231950786,0.0125291882147034,0.105928591269765,0.481804237710868,0,0,0.194771925883117,0.0728970950673654,0.161740429680717,0.0888433346133515,0.0785921806195033,0.160601412570289,0.082009231950786,0.082009231950786,0.0239193593189793,0.105928591269765,0.095677437275917,0.0102511539938483,0.0854262832820688,0.0899823517237791,0.027336410650262,0.00911213688342067,0.0603679068526619,0.0751751292882205,0.0569508555213792,0.0353095304232551,0.0580898726318068,0.013668205325131,0.00569508555213792,393,-48,1.93,"Armador"
"771","Pivo",0.10201849837357,0.0219149525916713,0.190957187693352,0.0210539779433193,0.664055383398088,870,"André Luiz Quirino Pereira",351,"NBB 5",18,"Pinheiros","A, Bambu",971.4331333336,0.333527845491693,0.415880399934086,0.412792179142496,0.181175619773265,0.0391174633601368,0.284116312826257,0.172940364329026,0.0277939871243077,0.0658820435539146,0.012352883166359,0.0936760306782224,0.182205026703795,0.037058649499077,0.037058649499077,0.111175948497231,0.0905878098866326,0.142058156413128,0.0514703465264958,0.0288233940548377,0.0607350089012651,0.0319116148464274,0.0658820435539146,0.0277939871243077,0.0936760306782224,0.166763922745846,0.0463233118738462,0.120440610872,0.0277939871243077,0.0185293247495385,0.0144116970274188,0.11735239008041,0.0926466237476925,0.115293576219351,0.0699996712760343,0.0391174633601368,0.00308822079158975,0.00823525544423933,418,61,2.05,"Pivo"
"772","AlaArmador",0.213627036862344,0.619098176265367,0.0137151305872363,0.147041165710073,0.00651849057497999,871,"André Renato Candido",1025,"NBB 5",55,"Suzano","Andrezinho",465.8166,0.448674435389379,0.744928368804375,0.684818875067999,0.0858707053376801,0.0729900995370281,0.206089692810432,0.180328481209128,0.154567269607824,0.0601094937363761,0.00858707053376801,0.0880174729711221,0.624709381331623,0,0,0.195355854643222,0.0429353526688401,0.103044846405216,0.0601094937363761,0.100898078771774,0.208236460443874,0.1073383816721,0.0601094937363761,0.027907979234746,0.0880174729711221,0.0536691908360501,0.00858707053376801,0.0450821203022821,0.0472288879357241,0.027907979234746,0,0.0644030290032601,0.0880174729711221,0.0622562613698181,0.0429353526688401,0.148126966707498,0.0579627261029341,0.019320908700978,122,-112,1.79,"Armador"
"774","Ala",0.782411489536932,0.0645366239512824,0.0952929975561469,0.0378293695342081,0.0199295194214307,873,"André Stefanelli Martins",447,"NBB 5",19,"São José","Dedé",1204.7665666667,0.47478077150048,0.865727875305945,0.683949922581111,0.172647553272902,0.0713831229878343,0.3519353970563,0.22909002261212,0.129485664954676,0.0830036313812027,0.00830036313812027,0.103754539226503,0.565254729705991,0.00332014525524811,0.00332014525524811,0.225769877356871,0.0863237766364508,0.17596769852815,0.089643921891699,0.0730431956154584,0.18841824323533,0.115375047619872,0.0830036313812027,0.0207509078453007,0.103754539226503,0.116205083933684,0.0207509078453007,0.0954541760883831,0.0539523603977818,0.0232410167867368,0.00996043576574433,0.0929640671469471,0.0830036313812027,0.0888138855778869,0.0572725056530299,0.060592650908278,0.0141106173348045,0.0132805810209924,494,-8,1.98,"Ala"
"775","Pivo",0.206397407821433,0.0387909807959438,0.0752362761806227,0.0336829038776071,0.645892431324394,874,"André de Souza Silva",85,"NBB 5",13,"Bauru","Andrezão",404.9666636334,0.348176807283183,0.444481030574277,0.525969219512894,0.207424480934662,0.0543254592924116,0.311136721401994,0.207424480934662,0.111120257643569,0.0592641374099035,0.0123466952937299,0.0814881889386174,0.237056549639614,0.0246933905874598,0.0246933905874598,0.125936291996045,0.103712240467331,0.155568360700997,0.0518561202336656,0.0271627296462058,0.0790188498798714,0.0518561202336656,0.0592641374099035,0.0222240515287138,0.0814881889386174,0.170384395053473,0.0716108327036334,0.0987735623498392,0.0469174421161736,0.0395094249399357,0.00246933905874598,0.135813648231029,0.0691414936448875,0.135813648231029,0.0543254592924116,0.0444481030574277,0.0123466952937299,0.00493867811749196,182,6,1.91,"Pivo"
"777","AlaPivo",0.260600932274689,0.0123389159688434,0.60960064854018,0.00893534379763693,0.10852415941865,876,"Antonio Elpidio Ferreira Junior",558,"NBB 5",14,"Franca","Antonio",109.0999553334,0.348304450573562,0.540788489048424,0.476627142890137,0.201649945068904,0.0733272527523288,0.329972637385479,0.219981758256986,0.0549954395642466,0.0366636263761644,0,0.0733272527523288,0.24747947803911,0.0183318131880822,0.0183318131880822,0.146654505504658,0.100824972534452,0.16498631869274,0.0641613461582877,0.0366636263761644,0.0824931593463698,0.0458295329702055,0.0366636263761644,0.0366636263761644,0.0733272527523288,0.109990879128493,0.0274977197821233,0.0824931593463698,0.0458295329702055,0.0549954395642466,0.00916590659404109,0.174152225286781,0.109990879128493,0.174152225286781,0.119156785722534,0.0641613461582877,0.0274977197821233,0.00916590659404109,43,6,2,"AlaPivo"
"778","Ala",0.448605441127672,0.028778174554819,0.397847228926535,0.0297483810669055,0.0950207743240685,877,"Antwaine Wiggins",1017,"NBB 5",52,"Palmeiras","Wiggins",807.0166,0.468391852162645,0.846327076791234,0.568761534768926,0.317217762311209,0.0570000666652954,0.570000666652954,0.364304773904279,0.0297391652166758,0.0842609681139149,0.0136304507243098,0.156130617387548,0.226761134777153,0.0396522202889011,0.0396522202889011,0.251543772457717,0.158608881155605,0.285000333326477,0.126391452170872,0.0223043739125069,0.0755870449257178,0.0532826710132109,0.0842609681139149,0.0718696492736333,0.156130617387548,0.199500233328534,0.0842609681139149,0.115239265214619,0.0483261434770983,0.0532826710132109,0.00867392318819712,0.0607174623173799,0.117717528982675,0.0607174623173799,0.0495652753611264,0.0681522536215488,0.0111521869562534,0.0223043739125069,433,5,2.05,"Ala"
"779","AlaArmador",0.0614758971946831,0.874645932944919,0.00533521468090228,0.056114880253707,0.00242807492578787,878,"Arlindo Gomes Baltazar Neto",23,"NBB 5",23,"L, Sorocabana","Neto",1227.3834000001,0.41144437834173,0.79763177504268,0.500251184756084,0.228127576110266,0.0407370671625475,0.409000154311977,0.305528003719106,0.0415518085057985,0.0586613767140684,0.0065179307460076,0.0831036170115969,0.40329696490922,0,0,0.207759042528992,0.114063788055133,0.204500077155989,0.0904362891008555,0.0415518085057985,0.134432321636407,0.0928805131306083,0.0586613767140684,0.0244422402975285,0.0831036170115969,0.0700677555195817,0.016294826865019,0.0537729286545627,0.0578466353708175,0.0635498247735741,0.0032589653730038,0.0668087901465779,0.0969542198468631,0.0668087901465779,0.0545876699978137,0.0602908594005703,0.00733267208925855,0.0122211201487643,445,-42,1.91,"AlaArmador"
"780","AlaArmador",0.0816919455264833,0.748492345016389,0.00608348701151811,0.160224967577443,0.00350725486816589,879,"Arnaldo de Souza Moreira Filho",275,"NBB 5",29,"Tijuca","Arnaldinho",628.0332,0.388514492545936,0.859827155634447,0.525449928443273,0.108274530709523,0.0445836302921565,0.251579056648598,0.143304525939075,0.0907595330947472,0.0891672605843131,0.00159227251043416,0.100313168157352,0.606655826475416,0,0,0.221325878950348,0.0541372653547615,0.125789528324299,0.0716522629695373,0.0636909004173665,0.202218608825139,0.138527708407772,0.0891672605843131,0.0111459075730391,0.100313168157352,0.0780213530112739,0.0175149976147758,0.0605063553964982,0.068467717948669,0.0302531776982491,0,0.0652831729278006,0.0716522629695373,0.0636909004173665,0.0429913577817224,0.0573218103756298,0.00955363506260497,0.00955363506260497,191,-3,1.91,"AlaArmador"
"781","Ala",0.76751707999321,0.0858789497424237,0.0896885734056087,0.0412494794861062,0.0156659173726519,880,"Arthur Luiz Belchor Silva",31,"NBB 5",3,"Brasília","Arthur",989.1668333333,0.522662085482396,0.780454796890541,0.648020109853415,0.248694145123152,0.034372361521086,0.39022739844527,0.315416964546436,0.0879528074216024,0.0707666266610594,0.00303285542833112,0.0879528074216024,0.448862603393005,0,0,0.169839903986543,0.124347072561576,0.195113699222635,0.0707666266610594,0.0677337712327283,0.149620867797668,0.0818870965649402,0.0707666266610594,0.017186180760543,0.0879528074216024,0.0970513737065958,0.0151642771416556,0.0818870965649402,0.0535804459005164,0.0363942651399734,0.00606571085666223,0.0879528074216024,0.0849199519932713,0.0849199519932713,0.0586352049477349,0.0465037832344105,0.0101095180944371,0.0121314217133245,517,47,1.97,"Ala"
"783","Armador",0.105128910319579,0.228377747384137,0.0103970615464235,0.651011256358304,0.00508502439155526,882,"Arthur Pecos Fernandes da Silva",1013,"NBB 5",52,"Palmeiras","Arthur Pecos",513.04974,0.366436205581159,0.684144192335036,0.473638287001179,0.21440416284004,0.0350843175556429,0.382029235605889,0.251437609148774,0.0701686351112857,0.0643212488520119,0.00194912875309127,0.0857616651360159,0.315758858000786,0,0,0.181268974037488,0.10720208142002,0.191014617802944,0.0838125363829246,0.029236931296369,0.105252952666929,0.0760160213705595,0.0643212488520119,0.021440416284004,0.0857616651360159,0.114998596432385,0.0389825750618254,0.0760160213705595,0.103303823913837,0.0545756050865556,0,0.0877107938891071,0.101354695160746,0.0857616651360159,0.0760160213705595,0.113049467679294,0.0136439012716389,0.0175421587778214,195,-11,1.84,"Armador"
"784","Ala",0.629930350473194,0.0447508270424542,0.239879388730935,0.033511425697631,0.0519280080557861,883,"Audrei Parisotto",40,"NBB 5",20,"Uberlândia","Audrei",991.0334666666,0.41068239740578,0.685143360782615,0.510578115693672,0.240153342954731,0.0605428595684196,0.468198113995778,0.284551439971572,0.0332985727626308,0.0615519072278933,0.00605428595684196,0.0766876221199981,0.281524296993151,0.00201809531894732,0.00201809531894732,0.186673817002627,0.120076671477366,0.234099056997889,0.114022385520524,0.0363257157410518,0.0938414323310504,0.0575157165899986,0.0615519072278933,0.0151357148921049,0.0766876221199981,0.13521238636947,0.0403619063789464,0.094850479990524,0.0413709540384201,0.0211900008489469,0.00302714297842098,0.0928323846715767,0.0756785744605245,0.0928323846715767,0.0696242885036825,0.050452382973683,0.00807238127578928,0.0141266672326312,390,59,1.91,"Ala"
"785","Ala",0.791819330731593,0.0510368402465003,0.103739298988546,0.0232358565343353,0.0301686734990258,884,"Benzor Simmons",1041,"NBB 5",21,"Espírito Santo","Simmons",1199.3833666667,0.525269915782543,1.08555782595059,0.625321328312551,0.293484143421357,0.0583633239758381,0.605311045806549,0.390200508867032,0.0350179943855029,0.134235645144428,0.00667009416866721,0.174256210156431,0.37269151167428,0.0266803766746688,0.0266803766746688,0.287647811023773,0.146742071710679,0.302655522903275,0.155913451192596,0.0325167090722527,0.124230503891427,0.0917137948191741,0.134235645144428,0.0400205650120033,0.174256210156431,0.110890315554092,0.0475244209517539,0.0633658946023385,0.0275141384457522,0.0433556120963369,0.000833761771083401,0.0500257062650041,0.146742071710679,0.0500257062650041,0.0408543267830867,0.0808748917950899,0.00917137948191741,0.025012853132502,474,-79,1.96,"Ala"
"786","Ala",0.636509919899911,0.068766059464526,0.182556035650635,0.0475811415041262,0.0645868434808021,885,"Bernard Gregory Robinson Jr",475,"NBB 5",53,"Basq, Cearense","Robinson Jr",319.88323,0.325118637822933,0.797165890815845,0.325118637822933,0.21882985238082,0,0.481425675237805,0.32824477857123,0,0.0406398297278666,0,0.0531443927210564,0.262595822856984,0,0,0.209451430135928,0.10941492619041,0.240712837618902,0.131297911428492,0.021882985238082,0.0875319409523281,0.0656489557142461,0.0406398297278666,0.0125045629931897,0.0531443927210564,0.150054755918277,0.0593966742176512,0.0906580817006256,0.0468921112244615,0.0375136889795692,0.00625228149659487,0.0750273779591384,0.0781535187074358,0.0750273779591384,0.0750273779591384,0.0593966742176512,0,0.021882985238082,106,0,1.98,"Ala"
"787","Ala",0.611307807419453,0.0314472667947727,0.278095294173258,0.0282131285779274,0.0509365030345893,886,"Brandon Kierre McGee",1048,"NBB 5",23,"L, Sorocabana","McGee",210.9001,0.341393863729794,0.810810426358262,0.341393863729794,0.132764280339364,0,0.293978049322878,0.199146420509047,0,0.0663821401696822,0,0.0900900473731402,0.426742329662243,0.0284494886441495,0.0284494886441495,0.199146420509047,0.0663821401696822,0.146989024661439,0.080606884491757,0.0474158144069159,0.142247443220748,0.0948316288138318,0.0663821401696822,0.0237079072034579,0.0900900473731402,0.184921676186972,0.0663821401696822,0.11853953601729,0.0568989772882991,0.0284494886441495,0,0.0379326515255327,0.080606884491757,0.0379326515255327,0.0379326515255327,0.0663821401696822,0,0.0189663257627664,82,0,2.03,"Ala"
"788","Ala",0.715249259476729,0.0670802478754406,0.125925890330145,0.0616133092684416,0.0301312930492435,887,"Bruno Enrico Mortari",118,"NBB 5",18,"Pinheiros","Bruno Mortari",153.083233,0.22863379165764,0.548721099978337,0.22863379165764,0.0261295761894446,0,0.104518304757778,0.0391943642841669,0,0.045726758331528,0,0.0522591523788892,0.391943642841669,0,0,0.124115486899862,0.0130647880947223,0.0522591523788892,0.0391943642841669,0.0522591523788892,0.130647880947223,0.0783887285683338,0.045726758331528,0.00653239404736115,0.0522591523788892,0.0587915464262503,0.0195971821420834,0.0391943642841669,0.045726758331528,0.0261295761894446,0,0.16984224523139,0.0718563345209726,0.16984224523139,0.16984224523139,0.0587915464262503,0,0.00653239404736115,29,0,1.86,"Ala"
"789","Armador",0.325570125331479,0.206037888590419,0.0318623800035847,0.414064901349664,0.0224647047248531,888,"Bruno Felipe Vianna dos Santos",583,"NBB 5",17,"Paulistano","Bruno",143.7832576667,0.229512117999833,0.438159497999681,0.229512117999833,0.125188427999909,0,0.250376855999818,0.208647379999848,0,0.0625942139999544,0,0.118233515333247,0.104323689999924,0.0139098253333232,0.0139098253333232,0.139098253333232,0.0625942139999544,0.125188427999909,0.0625942139999544,0.0139098253333232,0.034774563333308,0.0208647379999848,0.0625942139999544,0.0556393013332928,0.118233515333247,0.0973687773332624,0.0139098253333232,0.0834589519999392,0.069549126666616,0.0417294759999696,0,0.180827729333202,0.0904138646666008,0.180827729333202,0.17387281666654,0.111278602666586,0.0208647379999848,0.0208647379999848,38,-26,1.91,"Armador"
"790","Ala",0.713473094226657,0.0274104525960536,0.201479499723384,0.0252678483691947,0.032369105084711,889,"Bruno Irigoyen",324,"NBB 5",16,"Minas","Bruno",164.4167466667,0.273694747720696,0.614292655995339,0.285858958730504,0.170298954137322,0.0121642110098087,0.304105275245218,0.23720211469127,0,0.0304105275245218,0,0.0304105275245218,0.291941064235409,0,0,0.1398884266128,0.0851494770686609,0.152052637622609,0.0669031605539478,0.0243284220196174,0.0973136880784696,0.0729852660588522,0.0304105275245218,0,0.0304105275245218,0.115560004593183,0.0364926330294261,0.0790673715637566,0.0364926330294261,0.0243284220196174,0.00608210550490435,0.133806321107896,0.0304105275245218,0.133806321107896,0.121642110098087,0.0669031605539478,0,0.0304105275245218,46,-6,1.98,"Ala"
